Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,is_job_hopper,abs_raise,manager_share,dissatisfaction_score,burnout_risk,distance_x_overtime,life_stage
40,0,Travel_Frequently,902.0,Research & Development,26.0,2.0,Medical,3.0,Female,92.0,2.0,2.0,Research Scientist,4.0,Married,21203.0,3.0,Yes,13.0,3.0,4.0,1.0,16.0,3.0,1.0,1.0,1.0,0.0,0.0,0,57486.0,0.0,8.0,0,26.0,Mid_Career_Family
35,0,Travel_Rarely,819.0,Research & Development,2.0,3.0,Life Sciences,3.0,Male,44.0,2.0,3.0,Manufacturing Director,2.0,Divorced,19588.0,2.0,No,18.0,3.0,2.0,1.0,15.0,2.0,4.0,7.0,7.0,6.0,4.0,0,184932.0,0.5714285714285714,9.0,0,0.0,Mid_Career_Family
34,0,Travel_Frequently,669.0,,1.0,3.0,Medical,4.0,Male,97.0,2.0,2.0,Healthcare Representative,1.0,Single,25755.0,0.0,No,20.0,4.0,3.0,0.0,14.0,,3.0,13.0,9.0,4.0,9.0,0,106860.0,0.6923076923076923,9.0,0,0.0,Other
35,0,Travel_Frequently,636.0,Research & Development,4.0,4.0,Other,4.0,Male,47.0,2.0,1.0,Laboratory Technician,4.0,Married,26537.0,1.0,No,,3.0,2.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,0,,1.0,6.0,0,0.0,Mid_Career_Family
43,1,Travel_Rarely,1372.0,Sales,9.0,3.0,Marketing,,Female,85.0,1.0,2.0,Sales Executive,3.0,Single,9489.0,8.0,No,13.0,3.0,2.0,0.0,7.0,2.0,2.0,4.0,3.0,1.0,3.0,1,69498.0,0.75,8.0,0,0.0,Other
32,0,Non-Travel,862.0,Sales,2.0,1.0,Life Sciences,3.0,Female,76.0,3.0,1.0,Sales Representative,1.0,Divorced,14947.0,1.0,No,12.0,3.0,3.0,3.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0,33924.0,0.0,10.0,0,0.0,Mid_Career_Family
56,0,Travel_Rarely,718.0,Research & Development,4.0,4.0,Technical Degree,4.0,Female,92.0,3.0,5.0,Manager,1.0,Divorced,18575.0,4.0,No,13.0,3.0,4.0,1.0,28.0,2.0,3.0,5.0,2.0,4.0,2.0,0,259259.0,0.4,8.0,0,0.0,Senior
29,0,Travel_Rarely,1401.0,Research & Development,6.0,1.0,Medical,2.0,Female,54.0,3.0,1.0,Laboratory Technician,4.0,Married,26342.0,1.0,No,13.0,3.0,1.0,1.0,10.0,5.0,3.0,10.0,8.0,,8.0,0,40703.0,0.8,10.0,0,0.0,Other
19,0,Travel_Rarely,645.0,Research & Development,9.0,2.0,Life Sciences,3.0,Male,54.0,3.0,1.0,Research Scientist,1.0,Single,7172.0,1.0,No,25.0,4.0,3.0,0.0,1.0,4.0,3.0,1.0,1.0,0.0,0.0,0,63800.0,0.0,10.0,0,0.0,Young_Single
45,0,Travel_Rarely,1457.0,Research & Development,7.0,3.0,Medical,1.0,Female,83.0,3.0,1.0,Research Scientist,3.0,Married,20100.0,4.0,Yes,19.0,3.0,3.0,1.0,7.0,2.0,2.0,3.0,2.0,0.0,2.0,1,85063.0,0.6666666666666666,11.0,1,7.0,Senior
37,0,Travel_Rarely,977.0,Research & Development,1.0,3.0,Life Sciences,4.0,Female,56.0,2.0,2.0,Manufacturing Director,4.0,Married,9961.0,1.0,No,13.0,3.0,2.0,1.0,14.0,,2.0,14.0,8.0,3.0,11.0,0,84162.0,0.7857142857142857,8.0,0,0.0,Mid_Career_Family
20,0,Travel_Rarely,805.0,Research & Development,3.0,3.0,Life Sciences,1.0,Male,87.0,2.0,1.0,Laboratory Technician,3.0,Single,12828.0,1.0,No,12.0,3.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,0,36396.0,1.0,13.0,0,0.0,Young_Single
44,1,Travel_Rarely,1097.0,Research & Development,10.0,4.0,,3.0,Male,96.0,3.0,1.0,Research Scientist,3.0,Single,10826.0,1.0,Yes,11.0,3.0,3.0,0.0,6.0,4.0,3.0,6.0,4.0,0.0,2.0,0,32296.0,0.3333333333333333,8.0,0,10.0,Other
53,0,Travel_Rarely,1223.0,Research & Development,7.0,2.0,Medical,,Female,50.0,3.0,5.0,Manager,3.0,Divorced,18640.0,3.0,,18.0,3.0,2.0,1.0,26.0,6.0,3.0,7.0,7.0,4.0,7.0,0,334908.0,1.0,7.0,0,0.0,Senior
29,0,Travel_Rarely,942.0,Research & Development,15.0,1.0,Life Sciences,2.0,Female,69.0,,1.0,Research Scientist,,Married,26933.0,0.0,Yes,18.0,3.0,1.0,1.0,6.0,2.0,2.0,5.0,4.0,1.0,3.0,0,39024.0,0.6,10.0,1,15.0,Other
22,1,Travel_Frequently,1256.0,Research & Development,3.0,4.0,Life Sciences,3.0,Male,48.0,2.0,1.0,Research Scientist,4.0,Married,4223.0,0.0,Yes,11.0,3.0,2.0,1.0,1.0,5.0,3.0,0.0,0.0,0.0,0.0,0,31383.0,,8.0,0,3.0,Other
46,0,Travel_Rarely,1402.0,Sales,2.0,3.0,Marketing,3.0,Female,69.0,3.0,4.0,Manager,1.0,Married,24097.0,8.0,No,23.0,4.0,1.0,0.0,28.0,2.0,3.0,26.0,15.0,15.0,9.0,0,392104.0,0.34615384615384615,12.0,0,0.0,Senior
44,0,Non-Travel,111.0,Research & Development,17.0,3.0,Life Sciences,4.0,Male,74.0,1.0,1.0,Research Scientist,3.0,Single,4279.0,2.0,No,13.0,3.0,4.0,0.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,0,29770.0,,6.0,0,0.0,Other
33,0,Travel_Rarely,147.0,Human Resources,2.0,3.0,Human Resources,2.0,Male,99.0,3.0,1.0,Human Resources,3.0,Married,8429.0,1.0,No,13.0,3.0,4.0,1.0,5.0,2.0,3.0,5.0,4.0,1.0,4.0,0,46800.0,0.8,8.0,0,0.0,Mid_Career_Family
41,1,Non-Travel,906.0,Research & Development,5.0,2.0,Life Sciences,1.0,Male,95.0,2.0,1.0,Research Scientist,1.0,Divorced,20293.0,6.0,No,17.0,3.0,1.0,1.0,5.0,2.0,1.0,1.0,,0.0,0.0,1,35819.0,0.0,16.0,0,0.0,Mid_Career_Family
30,0,Travel_Rarely,1329.0,Sales,29.0,4.0,Life Sciences,3.0,Male,61.0,3.0,2.0,Sales Executive,1.0,Divorced,13192.0,8.0,No,19.0,3.0,3.0,3.0,8.0,3.0,3.0,4.0,3.0,0.0,3.0,1,78185.0,0.75,10.0,0,0.0,Mid_Career_Family
40,0,Travel_Frequently,1184.0,Sales,2.0,4.0,Medical,2.0,Male,62.0,3.0,2.0,Sales Executive,2.0,Married,25440.0,5.0,No,12.0,3.0,4.0,3.0,5.0,2.0,3.0,0.0,0.0,0.0,0.0,1,51924.0,,9.0,0,0.0,Mid_Career_Family
50,0,Travel_Frequently,1421.0,Research & Development,2.0,3.0,Medical,4.0,Female,30.0,3.0,4.0,Manager,1.0,Married,9490.0,2.0,No,22.0,4.0,3.0,1.0,32.0,3.0,3.0,2.0,2.0,2.0,2.0,0,392832.0,1.0,9.0,0,0.0,Senior
28,0,Travel_Rarely,1179.0,Research & Development,19.0,4.0,Medical,4.0,Male,78.0,2.0,1.0,Laboratory Technician,1.0,Married,12449.0,1.0,No,12.0,3.0,3.0,3.0,6.0,2.0,3.0,6.0,5.0,3.0,3.0,0,38352.0,0.5,9.0,0,0.0,Other
46,0,Travel_Rarely,1450.0,Research & Development,15.0,2.0,Life Sciences,4.0,Male,52.0,3.0,5.0,Research Director,2.0,Married,10849.0,5.0,No,11.0,3.0,1.0,1.0,25.0,2.0,3.0,4.0,2.0,0.0,3.0,0,209891.0,0.75,10.0,0,0.0,Senior
35,0,Travel_Rarely,1361.0,Sales,17.0,4.0,Life Sciences,3.0,Male,94.0,3.0,2.0,Sales Executive,1.0,Married,21026.0,3.0,Yes,15.0,3.0,4.0,3.0,15.0,2.0,3.0,7.0,7.0,1.0,7.0,0,134490.0,1.0,9.0,1,17.0,Mid_Career_Family
24,1,Travel_Rarely,984.0,Research & Development,17.0,2.0,Life Sciences,4.0,Female,97.0,3.0,1.0,Laboratory Technician,2.0,Married,3372.0,1.0,No,13.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0,28730.0,0.0,12.0,0,0.0,Other
33,0,Travel_Frequently,1146.0,Sales,25.0,3.0,Medical,2.0,Female,82.0,3.0,2.0,Sales Executive,3.0,Married,4905.0,1.0,No,12.0,3.0,1.0,1.0,10.0,3.0,2.0,10.0,7.0,0.0,1.0,0,54468.0,0.1,12.0,0,0.0,Mid_Career_Family
36,0,Travel_Rarely,917.0,Research & Development,6.0,4.0,Life Sciences,3.0,Male,60.0,1.0,1.0,Laboratory Technician,3.0,Divorced,6865.0,1.0,No,14.0,3.0,3.0,1.0,7.0,4.0,3.0,7.0,7.0,1.0,7.0,0,38374.0,1.0,8.0,0,0.0,Mid_Career_Family
30,0,Travel_Rarely,853.0,Research & Development,7.0,4.0,Life Sciences,3.0,Male,49.0,3.0,2.0,Laboratory Technician,3.0,Divorced,11309.0,1.0,No,13.0,3.0,1.0,3.0,10.0,4.0,2.0,10.0,7.0,8.0,9.0,0,45383.0,0.9,11.0,0,0.0,Mid_Career_Family
44,0,Travel_Rarely,200.0,Research & Development,29.0,4.0,Other,4.0,Male,32.0,3.0,2.0,Research Scientist,4.0,Single,7744.0,1.0,No,25.0,4.0,2.0,0.0,20.0,3.0,3.0,20.0,11.0,13.0,17.0,0,113525.0,0.85,7.0,0,0.0,Other
20,0,Travel_Rarely,654.0,Sales,21.0,3.0,Marketing,3.0,Male,43.0,4.0,1.0,Sales Representative,4.0,Single,5050.0,1.0,No,17.0,3.0,4.0,0.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,0,45526.0,1.0,6.0,0,0.0,Young_Single
46,0,Travel_Rarely,150.0,Research & Development,2.0,4.0,Technical Degree,4.0,Male,60.0,3.0,2.0,Manufacturing Director,4.0,Divorced,17433.0,2.0,No,11.0,3.0,3.0,1.0,12.0,3.0,2.0,6.0,3.0,1.0,4.0,0,81169.0,0.6666666666666666,7.0,0,0.0,Senior
42,0,Non-Travel,179.0,Human Resources,2.0,5.0,Medical,4.0,Male,79.0,4.0,2.0,Human Resources,1.0,Married,12858.0,7.0,No,16.0,3.0,1.0,1.0,10.0,3.0,4.0,4.0,3.0,0.0,3.0,1,100352.0,0.75,10.0,0,0.0,Mid_Career_Family
60,0,Travel_Rarely,696.0,Sales,7.0,4.0,Marketing,2.0,Male,52.0,4.0,2.0,Sales Executive,4.0,Divorced,10893.0,0.0,Yes,18.0,3.0,2.0,1.0,12.0,3.0,3.0,11.0,7.0,1.0,9.0,0,93960.0,0.8181818181818182,9.0,1,7.0,Senior
32,0,Travel_Frequently,116.0,Research & Development,13.0,3.0,Other,3.0,Female,77.0,2.0,1.0,Laboratory Technician,2.0,Married,7331.0,1.0,No,20.0,4.0,3.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,0,54860.0,1.0,9.0,0,0.0,Mid_Career_Family
32,0,Travel_Frequently,1316.0,Research & Development,2.0,2.0,Life Sciences,4.0,Female,38.0,3.0,2.0,Research Scientist,3.0,Single,2338.0,4.0,Yes,14.0,3.0,4.0,0.0,10.0,2.0,3.0,8.0,7.0,0.0,7.0,1,69972.0,0.875,6.0,0,2.0,Other
36,0,Travel_Rarely,363.0,Research & Development,1.0,3.0,Technical Degree,3.0,Female,77.0,1.0,3.0,Manufacturing Director,1.0,Divorced,4235.0,2.0,Yes,21.0,4.0,3.0,1.0,17.0,2.0,3.0,7.0,7.0,7.0,7.0,0,215292.0,1.0,10.0,1,1.0,Mid_Career_Family
33,0,Travel_Rarely,117.0,Research & Development,9.0,3.0,Medical,1.0,Male,60.0,3.0,1.0,Research Scientist,4.0,Married,6311.0,0.0,No,13.0,3.0,2.0,1.0,15.0,5.0,3.0,14.0,10.0,4.0,10.0,0,36153.0,0.7142857142857143,10.0,0,0.0,Mid_Career_Family
40,0,Travel_Rarely,107.0,Sales,10.0,3.0,Technical Degree,2.0,Female,84.0,2.0,2.0,Sales Executive,2.0,Divorced,11591.0,7.0,No,12.0,3.0,2.0,1.0,7.0,2.0,4.0,5.0,1.0,1.0,3.0,1,82224.0,0.6,10.0,0,0.0,Mid_Career_Family
25,0,Travel_Rarely,1356.0,Sales,10.0,4.0,Life Sciences,3.0,Male,57.0,3.0,2.0,Sales Executive,4.0,Single,20623.0,0.0,No,14.0,3.0,2.0,0.0,5.0,4.0,3.0,4.0,3.0,1.0,1.0,0,69300.0,0.25,8.0,0,0.0,Young_Single
30,0,Travel_Rarely,1465.0,Research & Development,1.0,3.0,Medical,4.0,Male,63.0,3.0,1.0,Research Scientist,2.0,Married,9369.0,0.0,Yes,21.0,4.0,1.0,1.0,12.0,2.0,3.0,11.0,9.0,5.0,7.0,0,75159.0,0.6363636363636364,10.0,1,1.0,Mid_Career_Family
42,0,Travel_Frequently,458.0,Research & Development,26.0,5.0,Medical,1.0,Female,60.0,3.0,3.0,Research Director,1.0,Married,23281.0,3.0,Yes,17.0,3.0,3.0,0.0,20.0,6.0,3.0,1.0,0.0,0.0,0.0,0,224247.0,0.0,12.0,1,26.0,Mid_Career_Family
35,0,Non-Travel,1212.0,Sales,8.0,2.0,Marketing,3.0,Female,78.0,2.0,3.0,Sales Executive,4.0,Married,13755.0,4.0,Yes,11.0,3.0,2.0,1.0,16.0,6.0,2.0,13.0,2.0,4.0,12.0,0,114147.0,0.9230769230769231,9.0,1,8.0,Mid_Career_Family
27,0,Travel_Rarely,1103.0,Research & Development,14.0,3.0,Life Sciences,1.0,Male,42.0,3.0,1.0,Research Scientist,1.0,Married,14377.0,1.0,Yes,14.0,3.0,4.0,2.0,9.0,3.0,2.0,9.0,7.0,6.0,8.0,0,31290.0,0.8888888888888888,12.0,1,14.0,Other
54,0,Travel_Frequently,966.0,Research & Development,1.0,4.0,Life Sciences,4.0,Female,53.0,3.0,3.0,Manufacturing Director,3.0,Divorced,9659.0,7.0,No,17.0,3.0,1.0,1.0,33.0,2.0,1.0,5.0,4.0,1.0,4.0,0,178534.0,0.8,11.0,0,0.0,Senior
44,0,Travel_Rarely,1117.0,Research & Development,2.0,1.0,Life Sciences,1.0,Female,72.0,4.0,1.0,Research Scientist,4.0,Married,19982.0,1.0,No,13.0,3.0,4.0,1.0,10.0,5.0,3.0,10.0,5.0,7.0,7.0,0,26143.0,0.7,8.0,0,0.0,Mid_Career_Family
19,1,Non-Travel,504.0,Research & Development,10.0,3.0,Medical,1.0,Female,96.0,2.0,1.0,Research Scientist,2.0,Single,6148.0,1.0,Yes,25.0,4.0,2.0,0.0,1.0,2.0,4.0,1.0,1.0,0.0,0.0,0,46475.0,0.0,11.0,1,10.0,Young_Single
29,0,Travel_Rarely,1010.0,Research & Development,1.0,3.0,Life Sciences,1.0,Female,97.0,3.0,1.0,Research Scientist,4.0,Divorced,5598.0,1.0,No,15.0,3.0,1.0,3.0,3.0,5.0,3.0,3.0,2.0,1.0,2.0,0,56400.0,0.6666666666666666,11.0,0,0.0,Other
54,0,Travel_Rarely,685.0,Research & Development,3.0,3.0,Life Sciences,4.0,Male,85.0,3.0,4.0,Research Director,4.0,Married,23474.0,3.0,No,14.0,3.0,1.0,0.0,36.0,2.0,3.0,10.0,9.0,0.0,9.0,0,248906.0,0.9,8.0,0,0.0,Senior
31,0,Travel_Rarely,1332.0,Research & Development,11.0,2.0,Medical,3.0,Male,80.0,3.0,2.0,Healthcare Representative,1.0,Married,17089.0,1.0,Yes,12.0,3.0,4.0,0.0,6.0,2.0,2.0,6.0,5.0,0.0,1.0,0,81996.0,0.16666666666666666,10.0,1,11.0,Mid_Career_Family
31,0,Travel_Rarely,1062.0,Research & Development,24.0,3.0,Medical,3.0,Female,96.0,2.0,2.0,Healthcare Representative,1.0,Single,17198.0,1.0,No,19.0,3.0,2.0,0.0,10.0,2.0,3.0,10.0,9.0,1.0,8.0,0,129428.0,0.8,11.0,0,0.0,Other
59,0,Travel_Rarely,326.0,Sales,3.0,3.0,Life Sciences,3.0,Female,48.0,2.0,2.0,Sales Executive,4.0,Single,16490.0,5.0,No,17.0,3.0,4.0,0.0,13.0,2.0,3.0,6.0,1.0,0.0,5.0,1,87907.0,0.8333333333333334,6.0,0,0.0,Senior
43,0,Travel_Rarely,920.0,Research & Development,3.0,3.0,Life Sciences,3.0,Male,96.0,1.0,5.0,Research Director,4.0,Married,18625.0,3.0,No,14.0,3.0,2.0,1.0,25.0,2.0,3.0,8.0,7.0,0.0,7.0,0,276360.0,0.875,8.0,0,0.0,Mid_Career_Family
49,0,Travel_Rarely,1098.0,Research & Development,4.0,2.0,Medical,1.0,Male,85.0,2.0,5.0,Manager,3.0,Married,12124.0,2.0,No,13.0,3.0,3.0,1.0,23.0,2.0,4.0,1.0,0.0,0.0,0.0,0,243243.0,0.0,9.0,0,0.0,Senior
36,0,Travel_Frequently,469.0,Research & Development,3.0,3.0,Technical Degree,3.0,Male,46.0,3.0,1.0,Research Scientist,2.0,Married,9256.0,1.0,No,12.0,3.0,3.0,0.0,12.0,2.0,2.0,11.0,10.0,0.0,7.0,0,44304.0,0.6363636363636364,10.0,0,0.0,Mid_Career_Family
48,0,Travel_Rarely,969.0,Research & Development,2.0,2.0,Technical Degree,4.0,Male,76.0,4.0,1.0,Laboratory Technician,2.0,Single,16620.0,5.0,No,11.0,3.0,3.0,0.0,7.0,4.0,2.0,1.0,0.0,0.0,0.0,1,28149.0,0.0,9.0,0,0.0,Senior
27,0,Travel_Rarely,1167.0,Research & Development,4.0,2.0,Life Sciences,1.0,Male,76.0,3.0,1.0,Research Scientist,3.0,Divorced,3208.0,1.0,No,11.0,3.0,2.0,3.0,5.0,2.0,3.0,5.0,3.0,0.0,3.0,0,27687.0,0.6,11.0,0,0.0,Other
29,0,Travel_Rarely,1329.0,Research & Development,7.0,3.0,Life Sciences,3.0,Male,82.0,3.0,2.0,Healthcare Representative,4.0,Divorced,4204.0,1.0,Yes,11.0,3.0,2.0,2.0,6.0,2.0,3.0,6.0,0.0,1.0,0.0,0,72853.0,0.0,8.0,0,7.0,Other
48,0,Travel_Rarely,715.0,Research & Development,1.0,3.0,Life Sciences,4.0,Male,76.0,2.0,5.0,Research Director,4.0,Single,8733.0,6.0,No,12.0,3.0,3.0,0.0,25.0,3.0,4.0,1.0,0.0,0.0,0.0,0,219180.0,0.0,5.0,0,0.0,Senior
29,0,Travel_Rarely,694.0,Research & Development,1.0,3.0,Life Sciences,4.0,Female,87.0,2.0,4.0,Research Director,4.0,Divorced,3423.0,3.0,No,14.0,3.0,2.0,2.0,9.0,2.0,2.0,7.0,7.0,1.0,7.0,0,225736.0,1.0,8.0,0,0.0,Other
34,0,Travel_Rarely,1320.0,Research & Development,20.0,3.0,Technical Degree,3.0,Female,89.0,4.0,1.0,Research Scientist,3.0,Married,21643.0,0.0,No,17.0,3.0,4.0,0.0,2.0,5.0,2.0,1.0,0.0,0.0,0.0,0,43945.0,0.0,8.0,0,0.0,Mid_Career_Family
44,0,Travel_Rarely,1099.0,Sales,5.0,3.0,Marketing,2.0,Male,88.0,3.0,5.0,Manager,2.0,Married,8751.0,7.0,No,11.0,3.0,3.0,1.0,26.0,5.0,3.0,22.0,9.0,3.0,10.0,0,200343.0,0.45454545454545453,10.0,0,0.0,Mid_Career_Family
33,0,Travel_Rarely,536.0,Sales,10.0,5.0,Marketing,4.0,Male,82.0,4.0,3.0,Sales Executive,3.0,Divorced,21708.0,0.0,Yes,14.0,3.0,4.0,2.0,10.0,3.0,3.0,9.0,8.0,0.0,8.0,0,117320.0,0.8888888888888888,6.0,0,10.0,Mid_Career_Family
19,0,Travel_Rarely,265.0,Research & Development,25.0,3.0,Life Sciences,2.0,Female,57.0,4.0,1.0,Research Scientist,4.0,Single,21221.0,1.0,Yes,12.0,3.0,4.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0,35928.0,1.0,7.0,0,25.0,Young_Single
23,0,Travel_Rarely,373.0,Research & Development,1.0,2.0,Life Sciences,4.0,Male,47.0,3.0,1.0,Research Scientist,3.0,Married,16901.0,1.0,No,22.0,4.0,4.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0,26906.0,1.0,6.0,0,0.0,Other
25,1,Travel_Frequently,599.0,Sales,24.0,1.0,Life Sciences,3.0,Male,73.0,1.0,1.0,Sales Representative,4.0,Single,8040.0,1.0,Yes,14.0,3.0,4.0,0.0,1.0,4.0,3.0,1.0,0.0,1.0,0.0,0,15652.0,0.0,6.0,0,24.0,Young_Single
26,0,Travel_Rarely,583.0,Research & Development,4.0,2.0,Life Sciences,3.0,Male,53.0,3.0,1.0,Research Scientist,4.0,Single,9973.0,1.0,Yes,20.0,4.0,2.0,0.0,8.0,2.0,2.0,8.0,5.0,2.0,2.0,0,57500.0,0.25,9.0,1,4.0,Young_Single
45,1,Travel_Rarely,1449.0,Sales,2.0,3.0,Marketing,1.0,Female,94.0,1.0,5.0,Manager,2.0,Single,2493.0,2.0,Yes,16.0,3.0,1.0,0.0,26.0,2.0,3.0,24.0,10.0,1.0,11.0,0,301184.0,0.4583333333333333,13.0,1,2.0,Senior
55,0,Non-Travel,177.0,Research & Development,8.0,1.0,Medical,4.0,Male,37.0,2.0,4.0,Healthcare Representative,2.0,Divorced,25592.0,1.0,Yes,15.0,3.0,4.0,1.0,34.0,3.0,3.0,33.0,9.0,15.0,0.0,0,203655.0,0.0,7.0,0,8.0,Senior
21,1,Travel_Frequently,251.0,Research & Development,10.0,2.0,Life Sciences,1.0,Female,45.0,2.0,1.0,Laboratory Technician,3.0,Single,25308.0,1.0,No,20.0,4.0,3.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0,52500.0,1.0,12.0,0,0.0,Young_Single
46,0,Travel_Rarely,168.0,Sales,4.0,2.0,Marketing,4.0,Female,33.0,2.0,5.0,Manager,2.0,Married,9946.0,2.0,No,14.0,3.0,3.0,1.0,26.0,2.0,3.0,11.0,4.0,0.0,8.0,0,263046.0,0.7272727272727273,8.0,0,0.0,Senior
34,0,Travel_Rarely,131.0,Sales,2.0,3.0,Marketing,3.0,Female,86.0,3.0,2.0,Sales Executive,1.0,Single,6039.0,0.0,Yes,12.0,3.0,4.0,0.0,4.0,3.0,3.0,3.0,2.0,0.0,2.0,0,54456.0,0.6666666666666666,9.0,1,2.0,Other
51,0,Travel_Frequently,237.0,Sales,9.0,3.0,Life Sciences,4.0,Male,83.0,3.0,5.0,Manager,2.0,Divorced,19196.0,4.0,Yes,24.0,4.0,1.0,1.0,31.0,5.0,2.0,29.0,10.0,11.0,10.0,0,476328.0,0.3448275862068966,11.0,1,9.0,Senior
59,0,Travel_Rarely,1429.0,Research & Development,18.0,4.0,Medical,4.0,Male,67.0,3.0,3.0,Manufacturing Director,4.0,Single,20002.0,6.0,No,12.0,3.0,4.0,0.0,25.0,6.0,2.0,9.0,7.0,5.0,4.0,0,126144.0,0.4444444444444444,6.0,0,0.0,Senior
34,0,Travel_Frequently,135.0,Research & Development,19.0,3.0,Medical,3.0,Female,46.0,3.0,2.0,Laboratory Technician,2.0,Divorced,22534.0,4.0,No,13.0,3.0,3.0,2.0,15.0,2.0,4.0,11.0,8.0,5.0,10.0,0,57772.0,0.9090909090909091,8.0,0,0.0,Mid_Career_Family
28,0,Travel_Frequently,791.0,Research & Development,1.0,4.0,Medical,4.0,Male,44.0,3.0,1.0,Laboratory Technician,3.0,Single,6842.0,0.0,Yes,11.0,3.0,3.0,0.0,5.0,2.0,2.0,4.0,2.0,0.0,2.0,0,23694.0,0.5,8.0,0,1.0,Young_Single
44,0,Travel_Rarely,1199.0,Research & Development,4.0,2.0,Life Sciences,3.0,Male,92.0,4.0,5.0,Manager,1.0,Divorced,17477.0,1.0,No,14.0,3.0,4.0,2.0,26.0,4.0,2.0,25.0,9.0,14.0,13.0,0,268660.0,0.52,10.0,0,0.0,Mid_Career_Family
34,0,Travel_Frequently,648.0,Human Resources,11.0,3.0,Life Sciences,3.0,Male,56.0,2.0,2.0,Human Resources,2.0,Married,21833.0,4.0,No,11.0,3.0,4.0,2.0,14.0,5.0,4.0,10.0,9.0,1.0,8.0,1,49390.0,0.8,7.0,0,0.0,Mid_Career_Family
35,0,Travel_Rarely,735.0,Research & Development,6.0,1.0,Life Sciences,3.0,Male,66.0,3.0,1.0,Research Scientist,3.0,Married,6020.0,0.0,Yes,14.0,3.0,4.0,0.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,0,49084.0,0.6666666666666666,7.0,0,6.0,Mid_Career_Family
42,0,Travel_Rarely,603.0,Research & Development,7.0,4.0,Medical,2.0,Female,78.0,4.0,2.0,Research Scientist,2.0,Married,5628.0,6.0,Yes,16.0,3.0,4.0,0.0,18.0,2.0,3.0,1.0,0.0,0.0,0.0,0,37952.0,0.0,9.0,1,7.0,Mid_Career_Family
43,0,Travel_Rarely,531.0,Sales,4.0,4.0,Marketing,4.0,Female,56.0,2.0,3.0,Sales Executive,4.0,Single,20364.0,3.0,No,14.0,3.0,4.0,0.0,23.0,3.0,4.0,21.0,7.0,15.0,17.0,0,143234.0,0.8095238095238095,4.0,0,0.0,Other
36,0,Travel_Rarely,429.0,Research & Development,2.0,4.0,Life Sciences,3.0,Female,53.0,3.0,2.0,Manufacturing Director,2.0,Single,2323.0,9.0,Yes,11.0,3.0,4.0,0.0,18.0,2.0,3.0,16.0,14.0,5.0,12.0,0,59510.0,0.75,8.0,0,2.0,Other
44,1,Travel_Rarely,621.0,Research & Development,15.0,3.0,Medical,1.0,Female,73.0,3.0,3.0,Healthcare Representative,4.0,Married,14075.0,1.0,No,11.0,3.0,4.0,1.0,10.0,2.0,3.0,10.0,7.0,0.0,5.0,0,87758.0,0.5,8.0,0,0.0,Mid_Career_Family
28,0,Travel_Frequently,193.0,Research & Development,2.0,3.0,Life Sciences,4.0,Male,52.0,2.0,1.0,Laboratory Technician,4.0,Married,14222.0,1.0,Yes,12.0,3.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,0,46404.0,1.0,7.0,0,2.0,Other
51,0,Travel_Frequently,968.0,Research & Development,6.0,2.0,Medical,2.0,Female,40.0,2.0,1.0,Laboratory Technician,3.0,Single,4257.0,0.0,No,14.0,3.0,2.0,0.0,8.0,6.0,2.0,7.0,0.0,7.0,7.0,0,39732.0,1.0,11.0,0,0.0,Senior
30,0,Non-Travel,879.0,Research & Development,9.0,2.0,Medical,3.0,Female,72.0,3.0,2.0,Manufacturing Director,3.0,Single,12858.0,7.0,Yes,18.0,3.0,3.0,0.0,10.0,3.0,3.0,8.0,4.0,1.0,7.0,1,84510.0,0.875,8.0,0,9.0,Other
29,1,Travel_Rarely,806.0,Research & Development,7.0,3.0,Technical Degree,2.0,Female,39.0,3.0,1.0,Laboratory Technician,3.0,Divorced,17285.0,3.0,Yes,13.0,3.0,1.0,2.0,10.0,2.0,3.0,7.0,7.0,7.0,7.0,0,43407.0,1.0,11.0,1,7.0,Other
28,0,Travel_Rarely,640.0,Research & Development,1.0,3.0,Technical Degree,4.0,Male,84.0,3.0,1.0,Research Scientist,1.0,Single,4732.0,2.0,No,11.0,3.0,2.0,0.0,5.0,2.0,2.0,3.0,2.0,1.0,2.0,0,22880.0,0.6666666666666666,11.0,0,0.0,Young_Single
